date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,trend
1219,182.66,182.8,177.7,179.55,41769992,41769992,-1.39,-0.768,179.3465,1.740108597,DOWN
1220,180.29,180.33,177.03,178.58,39531549,39531549,-0.97,-0.54,178.2914,1.725305448,DOWN
1221,184.46,184.94,181.21,184.82,40798002,40798002,6.24,3.494,182.9573,1.820533951,UP
1222,180.95,182.3899,176.27,176.69,41344282,41344282,-8.13,-4.399,178.7221,1.6964622,DOWN
1223,171.76,174.78,170.42,174.72,43098410,43098410,-1.97,-1.115,172.4285,1.666398073,DOWN
1224,173.49,174.49,168.3,168.49,42281631,42281631,-6.23,-3.566,170.4207,1.571322181,DOWN
1225,165,170.09,163.33,169.6,62025994,62025994,1.11,0.659,166.9123,1.588261866,UP
1226,171.66,171.79,167,168.63,47281665,47281665,-0.97,-0.572,168.9359,1.573458718,DOWN
1227,170.4,171.92,169.02,169.1,35627674,35627674,0.47,0.279,170.3124,1.580631377,UP
1228,170.49,172.57,169.55,170.95,31897827,31897827,1.85,1.094,170.9691,1.608864186,UP
1229,169,169.08,165.28,165.48,40703710,40703710,-5.47,-3.2,166.6283,1.525386637,DOWN
1230,165.45,168.35,162.73,163.94,44287922,44287922,-1.54,-0.931,165.495,1.501884731,DOWN
1231,165.38,167.53,164.39,166.07,33841518,33841518,2.13,1.299,165.89,1.534390614,UP
1232,166,167.45,159.09,160.89,49047297,49047297,-5.18,-3.119,163.2712,1.455338748,DOWN
1233,160.4,162.11,155.3,156.83,64772960,64772960,-4.06,-2.523,158.3974,1.393379177,DOWN
1234,156.86,158.16,149.63,150.73,95744384,95744384,-6.1,-3.89,153.0778,1.300287212,DOWN
1235,148.15,151.55,146.59,146.83,37169232,37169232,-3.9,-2.587,148.759,1.240769397,DOWN
1236,148.3,157.23,146.72,157.17,58582544,58582544,10.34,7.042,151.4801,1.39856791,UP
1237,155.84,156.77,150.07,156.15,53117065,53117065,-1.02,-0.649,153.2067,1.383001712,DOWN
1238,157.5,158.52,154.55,156.23,42291424,42291424,0.08,0.051,156.3889,1.384222591,UP
1239,158.53,159.36,156.48,157.74,35003466,35003466,1.51,0.967,157.6625,1.407266667,UP
1240,154.89,158.85,154.23,157.92,37039737,37039737,0.18,0.114,156.971,1.410013643,UP
1241,143.98,145.72,142,142.19,91312195,91312195,-15.73,-9.961,143.5353,1.16995846,DOWN
1242,144.53,148.5499,143.8,148.26,58607070,58607070,6.07,4.269,146.8337,1.262592596,UP
1243,148.7,148.83,145.9,147.93,54777764,54777764,-0.33,-0.223,147.346,1.257556473,DOWN
1244,149.56,151.82,148.52,150.75,41025314,41025314,2.82,1.906,150.1092,1.300592431,UP
1245,151.29,154.53,149.63,153.31,45099081,45099081,2.56,1.698,152.9468,1.339660535,UP
1246,152.5,153.97,150.86,153.8,35780670,35780670,0.49,0.32,152.7021,1.347138414,UP
1247,152.88,153.7,151.51,152.29,27023241,27023241,-1.51,-0.982,152.3816,1.324094337,DOWN
1248,150.85,151.27,149.22,150,32439186,32439186,-2.29,-1.504,149.9979,1.289146698,DOWN
1249,150.27,153.39,150.05,153.07,28710324,28710324,3.07,2.047,152.3176,1.3359979,UP
1250,153.08,155.88,153,154.94,30569706,30569706,1.87,1.222,154.9401,1.364535929,UP
1251,154.2,157.66,153.26,155.86,29821160,29821160,0.92,0.594,154.9726,1.378576029,UP
1252,157.5,157.88,155.9806,156.82,33751023,33751023,0.96,0.616,156.9514,1.393226568,UP
1253,156.41,156.73,152.62,153.3,30393970,30393970,-3.52,-2.245,154.2618,1.339507925,DOWN
1254,154.15,155.14,151.7,153.92,23130570,23130570,0.62,0.404,153.4341,1.348969731,UP
1255,154.11,154.48,151.74,152.7,25441549,25441549,-1.22,-0.793,152.6589,1.330351338,DOWN
1256,155.48,158.13,154.32,157.76,33547893,33547893,5.06,3.314,156.8416,1.407571887,UP
1257,155.79,156.33,153.66,156.3,26192058,26192058,-1.46,-0.925,155.2833,1.385290859,DOWN
1258,156.25,158.13,154.11,154.68,41587239,41587239,-1.62,-1.036,155.7803,1.360568075,DOWN
